inning,over,ball,batting_team,bowling_team,batter,bowler,city,venue,phase,current_score,balls_bowled,balls_remaining,wickets_lost,current_run_rate,runs_last_6,runs_last_12,wkts_last_12,striker_runs,striker_balls,striker_sr,batter_avg_runs,bowler_wickets,bowler_economy
1,0,4,8,10,498,440,23,14,2,5,3,117,1,10.0,5.0,5.0,1.0,0,0,0.0,0.0,1,10.0
2,3,5,18,10,347,162,16,42,2,25,22,98,1,6.818181818181818,10.0,17.0,0.0,9,8,112.5,1.125,0,6.6
1,6,4,0,8,473,444,23,15,1,62,39,81,0,9.538461538461538,11.0,21.0,0.0,25,16,156.25,1.5625,0,6.0
1,18,3,0,2,550,483,26,56,0,160,112,8,6,8.571428571428571,9.0,15.0,0.0,12,8,150.0,1.5,1,6.6
1,14,5,6,8,203,144,23,14,1,124,89,31,2,8.359550561797752,21.0,34.0,0.0,36,15,240.0,2.4,0,7.764705882352941
2,17,3,13,17,557,88,18,47,0,168,105,15,4,9.6,7.0,14.0,2.0,5,3,166.66666666666669,1.6666666666666667,0,6.8
2,1,3,13,18,571,137,1,44,2,2,9,111,1,1.3333333333333333,2.0,2.0,1.0,1,5,20.0,0.2,0,0.0
1,11,4,10,8,569,81,29,51,1,115,71,49,0,9.71830985915493,5.0,13.0,0.0,47,27,174.07407407407408,1.7407407407407407,0,7.333333333333333
2,3,4,0,13,428,521,8,27,2,39,22,98,1,10.636363636363637,16.0,26.0,1.0,9,9,100.0,1.0,1,9.333333333333334
1,4,7,13,9,141,349,26,56,2,42,32,88,0,7.875,3.0,14.0,0.0,25,21,119.04761904761904,1.1904761904761905,0,6.315789473684211
1,1,4,0,18,473,325,8,28,2,7,9,111,0,4.666666666666667,5.0,7.0,0.0,2,3,66.66666666666666,0.6666666666666666,0,6.0
1,17,1,16,4,289,118,32,45,0,144,103,17,2,8.388349514563107,16.0,29.0,0.0,47,32,146.875,1.46875,0,8.307692307692308
1,9,4,3,6,147,121,10,16,1,53,59,61,3,5.389830508474576,2.0,5.0,0.0,12,15,80.0,0.8,0,4.666666666666667
2,1,6,16,18,124,78,2,23,2,15,11,109,0,8.181818181818182,10.0,15.0,0.0,8,7,114.28571428571428,1.1428571428571428,0,12.0
1,0,5,10,18,177,234,16,42,2,6,4,116,0,9.0,6.0,6.0,0.0,6,4,150.0,1.5,0,9.0
1,8,1,10,3,477,492,26,55,1,37,50,70,3,4.44,7.0,13.0,1.0,27,21,128.57142857142858,1.2857142857142858,0,0.0
1,12,6,9,10,289,488,26,6,1,120,77,43,1,9.35064935064935,18.0,23.0,0.0,56,37,151.35135135135135,1.5135135135135136,0,16.363636363636363
1,19,1,1,16,62,137,16,42,0,164,120,0,7,8.2,5.0,14.0,3.0,8,5,160.0,1.6,0,6.0
2,6,1,8,13,123,26,1,44,1,38,36,84,1,6.333333333333333,1.0,11.0,0.0,18,12,150.0,1.5,0,0.0
2,3,1,10,18,428,71,16,42,2,21,19,101,0,6.631578947368421,13.0,16.0,0.0,7,7,100.0,1.0,0,2.571428571428571
1,8,3,18,13,35,172,18,46,1,56,50,70,1,6.72,5.0,15.0,0.0,27,24,112.5,1.125,0,8.25
1,10,3,10,8,563,191,26,55,1,71,66,54,0,6.454545454545454,7.0,10.0,0.0,31,20,155.0,1.55,0,6.0
1,18,3,11,6,318,333,7,40,0,161,113,7,3,8.548672566371682,18.0,27.0,1.0,16,5,320.0,3.2,0,5.454545454545455
2,10,3,12,5,592,492,1,32,1,85,65,55,4,7.846153846153846,9.0,15.0,0.0,9,12,75.0,0.75,1,8.571428571428571
1,1,6,0,18,352,167,16,42,2,6,11,109,0,3.272727272727273,6.0,6.0,0.0,4,8,50.0,0.5,0,7.199999999999999
1,3,3,7,8,428,185,22,33,2,15,20,100,1,4.5,3.0,13.0,1.0,10,6,166.66666666666669,1.6666666666666667,1,3.75
1,1,2,10,13,231,459,18,47,2,6,7,113,1,5.142857142857142,4.0,6.0,1.0,0,1,0.0,0.0,0,0.0
2,15,1,16,1,377,163,19,34,0,97,89,31,6,6.539325842696629,4.0,12.0,2.0,1,1,100.0,1.0,1,6.333333333333333
2,17,3,8,0,434,443,26,56,0,182,108,12,8,10.11111111111111,9.0,31.0,1.0,53,24,220.83333333333331,2.208333333333333,0,14.625
1,5,4,8,10,282,320,0,50,2,33,37,83,2,5.351351351351351,6.0,13.0,1.0,0,0,0.0,0.0,1,7.0
1,19,2,8,0,39,427,8,26,0,89,117,3,9,4.564102564102564,7.0,9.0,0.0,36,41,87.8048780487805,0.8780487804878049,0,6.0
2,8,5,13,6,242,353,18,46,1,81,52,68,1,9.346153846153848,7.0,12.0,1.0,52,30,173.33333333333334,1.7333333333333334,1,6.0
1,7,5,8,3,501,173,23,14,1,60,49,71,1,7.346938775510204,9.0,14.0,0.0,31,28,110.71428571428572,1.1071428571428572,0,13.5
1,5,6,1,16,75,333,26,9,2,27,37,83,3,4.378378378378378,7.0,12.0,0.0,18,21,85.71428571428571,0.8571428571428571,2,4.235294117647059
1,12,5,18,16,436,136,0,57,1,95,79,41,2,7.215189873417722,9.0,15.0,1.0,6,4,150.0,1.5,0,6.0
2,3,3,3,10,287,192,10,16,2,20,20,100,3,6.0,14.0,15.0,2.0,16,10,160.0,1.6,1,0.0
2,18,2,2,10,57,192,26,6,0,172,115,5,6,8.97391304347826,19.0,36.0,0.0,34,16,212.5,2.125,0,12.31578947368421
2,3,5,13,18,564,167,26,5,2,30,22,98,1,8.181818181818182,9.0,18.0,0.0,12,10,120.0,1.2,0,13.5
1,8,3,3,10,261,220,10,16,1,56,53,67,3,6.339622641509433,4.0,13.0,2.0,1,1,100.0,1.0,0,5.333333333333333
2,5,2,8,13,123,434,1,44,2,37,31,89,1,7.161290322580645,9.0,18.0,0.0,17,11,154.54545454545453,1.5454545454545454,0,0.0
2,14,6,6,3,368,527,10,16,1,99,90,30,6,6.6,10.0,16.0,1.0,2,2,100.0,1.0,0,7.764705882352941
2,10,2,13,10,611,374,0,50,1,63,61,59,4,6.19672131147541,10.0,21.0,0.0,2,4,50.0,0.5,1,6.0
1,15,1,3,8,173,444,23,14,0,96,93,27,5,6.193548387096774,4.0,8.0,1.0,43,42,102.38095238095238,1.0238095238095235,1,4.0
1,13,2,10,16,477,522,26,55,1,119,82,38,3,8.707317073170731,5.0,11.0,0.0,38,28,135.71428571428572,1.3571428571428572,0,10.615384615384617
2,10,1,10,6,397,167,17,20,1,123,63,57,1,11.714285714285714,6.0,21.0,0.0,20,14,142.85714285714286,1.4285714285714286,0,14.0
1,10,6,10,8,231,343,30,31,1,55,65,55,2,5.076923076923077,2.0,6.0,0.0,14,20,70.0,0.7,0,7.090909090909091
2,15,2,8,0,250,422,8,27,0,142,96,24,2,8.875,4.0,13.0,1.0,42,38,110.5263157894737,1.105263157894737,0,8.842105263157896
2,8,5,10,18,428,79,26,55,1,71,51,69,2,8.352941176470589,3.0,11.0,0.0,37,21,176.19047619047618,1.761904761904762,0,1.5
2,10,3,6,16,495,7,13,22,1,81,66,54,1,7.363636363636363,10.0,19.0,0.0,31,31,100.0,1.0,0,5.25
1,11,3,16,6,250,526,13,22,1,79,68,52,4,6.970588235294117,9.0,17.0,1.0,39,30,130.0,1.3,0,9.857142857142856
2,10,2,8,18,501,459,16,41,1,91,64,56,1,8.53125,5.0,10.0,0.0,14,16,87.5,0.875,0,14.0
2,10,5,13,3,287,302,10,16,1,73,66,54,2,6.636363636363637,2.0,14.0,1.0,24,27,88.88888888888889,0.8888888888888888,0,5.625
2,9,4,1,8,132,521,16,42,1,57,55,65,2,6.218181818181819,7.0,11.0,0.0,8,9,88.88888888888889,0.8888888888888888,0,2.0
2,19,3,13,1,551,140,29,51,0,137,119,1,7,6.907563025210084,7.0,12.0,1.0,3,6,50.0,0.5,2,4.857142857142857
2,11,5,8,6,583,75,23,14,1,77,72,48,3,6.416666666666667,5.0,8.0,1.0,0,2,0.0,0.0,2,7.875
1,12,5,8,1,661,8,16,42,1,83,79,41,3,6.30379746835443,2.0,8.0,2.0,2,4,50.0,0.5,1,4.363636363636364
2,17,2,0,13,239,471,8,27,0,177,107,13,3,9.925233644859814,11.0,19.0,0.0,52,30,173.33333333333334,1.7333333333333334,0,9.0
1,14,3,3,13,167,521,6,53,1,99,88,32,4,6.75,3.0,10.0,0.0,16,18,88.88888888888889,0.8888888888888888,0,9.75
2,16,1,10,18,213,71,16,43,0,190,101,19,4,11.287128712871288,5.0,8.0,0.0,22,17,129.41176470588235,1.2941176470588236,0,12.333333333333334
2,0,4,18,3,429,171,10,16,2,0,3,117,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0,0.0
2,9,1,8,18,363,71,35,11,1,81,56,64,3,8.678571428571429,7.0,21.0,1.0,21,15,140.0,1.4,0,9.428571428571429
2,9,1,13,16,661,375,6,53,1,45,52,68,2,5.1923076923076925,6.0,10.0,1.0,0,1,0.0,0.0,0,0.0
1,4,1,13,8,471,29,23,14,2,59,25,95,0,14.159999999999998,10.0,34.0,0.0,24,11,218.18181818181816,2.1818181818181817,0,0.0
1,10,5,6,8,281,252,23,14,1,88,69,51,1,7.6521739130434785,7.0,19.0,0.0,40,32,125.0,1.25,0,8.727272727272728
2,15,6,16,13,629,91,26,56,0,170,96,24,0,10.625,8.0,12.0,0.0,71,45,157.77777777777777,1.5777777777777775,0,9.0
1,16,4,12,18,189,222,8,28,0,101,101,19,6,6.0,5.0,15.0,0.0,6,10,60.0,0.6,1,6.4
1,7,4,0,3,546,21,10,16,1,50,46,74,1,6.521739130434782,8.0,11.0,0.0,10,11,90.9090909090909,0.9090909090909092,0,4.0
1,2,5,2,18,117,459,16,41,2,10,14,106,1,4.285714285714286,5.0,6.0,1.0,4,5,80.0,0.8,0,6.0
2,2,3,18,12,256,302,8,28,2,18,15,105,0,7.2,7.0,14.0,0.0,11,8,137.5,1.375,0,5.25
2,3,5,16,10,501,436,19,34,2,37,25,95,1,8.879999999999999,15.0,16.0,1.0,0,0,0.0,0.0,0,19.5
1,3,6,16,13,501,261,6,53,2,16,25,95,1,3.84,3.0,6.0,1.0,2,5,40.0,0.4,0,5.454545454545455
1,14,2,0,3,154,410,10,16,1,79,89,31,5,5.325842696629214,5.0,6.0,0.0,6,14,42.85714285714285,0.4285714285714285,0,1.7142857142857142
1,17,6,0,12,188,98,12,13,0,104,113,7,5,5.52212389380531,9.0,18.0,0.0,54,53,101.8867924528302,1.018867924528302,2,5.333333333333333
2,11,3,0,16,374,522,3,25,1,68,69,51,4,5.913043478260869,11.0,14.0,0.0,24,20,120.0,1.2,0,4.5
1,8,2,6,8,282,521,23,14,1,48,51,69,3,5.647058823529412,6.0,8.0,1.0,7,6,116.66666666666669,1.1666666666666667,1,5.571428571428571
1,0,3,2,18,371,459,0,50,2,0,2,118,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,0.0
2,10,5,12,9,256,398,30,31,1,81,69,51,3,7.043478260869565,15.0,17.0,0.0,15,16,93.75,0.9375,1,8.210526315789474
2,18,3,0,8,291,444,0,50,0,137,112,8,5,7.3392857142857135,7.0,8.0,2.0,5,7,71.42857142857143,0.7142857142857143,1,8.1
1,19,2,8,5,144,302,23,15,0,168,118,2,6,8.542372881355933,11.0,13.0,1.0,7,5,140.0,1.4,2,6.947368421052632
1,19,1,16,2,30,291,1,32,0,148,115,5,5,7.721739130434782,9.0,20.0,1.0,53,36,147.22222222222223,1.4722222222222223,0,0.0
1,1,5,3,18,631,167,16,42,2,4,10,110,0,2.4,4.0,4.0,0.0,0,4,0.0,0.0,0,0.0
1,7,6,12,13,124,76,26,56,1,69,50,70,1,8.28,13.0,24.0,0.0,27,21,128.57142857142858,1.2857142857142858,0,13.2
1,4,7,1,13,17,456,1,44,2,41,32,88,2,7.6875,7.0,18.0,1.0,0,2,0.0,0.0,1,7.0
2,9,1,10,6,277,145,26,55,1,59,53,67,3,6.679245283018868,4.0,9.0,2.0,2,2,100.0,1.0,0,9.0
2,17,4,8,0,501,376,23,14,0,152,110,10,3,8.290909090909091,18.0,23.0,0.0,68,51,133.33333333333331,1.3333333333333333,1,8.625
1,10,6,3,8,565,104,10,16,1,86,65,55,2,7.938461538461538,7.0,16.0,0.0,17,11,154.54545454545453,1.5454545454545454,0,7.0588235294117645
2,1,4,10,16,563,399,8,27,2,18,9,111,0,12.0,12.0,18.0,0.0,9,4,225.0,2.25,0,16.0
2,1,3,3,0,233,196,8,27,2,6,9,111,1,4.0,6.0,6.0,1.0,1,4,25.0,0.25,0,0.0
2,0,2,10,16,449,94,0,50,2,0,1,119,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0.0
2,12,2,3,10,631,162,10,16,1,115,75,45,0,9.2,5.0,9.0,0.0,62,40,155.0,1.55,0,8.76923076923077
1,10,2,10,3,64,410,26,55,1,77,63,57,2,7.333333333333333,10.0,15.0,0.0,16,14,114.28571428571428,1.1428571428571428,1,4.615384615384616
2,15,5,18,8,347,239,23,14,0,117,95,25,6,7.389473684210526,6.0,20.0,3.0,1,1,100.0,1.0,3,7.090909090909091
2,12,6,16,3,250,516,19,34,1,74,77,43,2,5.766233766233766,5.0,11.0,1.0,33,36,91.66666666666666,0.9166666666666666,1,4.8
2,5,4,3,10,147,436,26,55,2,43,34,86,2,7.588235294117647,7.0,23.0,0.0,23,17,135.29411764705884,1.3529411764705883,0,6.0
1,11,4,10,5,231,43,26,6,1,106,70,50,2,9.085714285714284,10.0,15.0,1.0,44,28,157.14285714285714,1.5714285714285714,0,11.6
1,14,2,3,18,490,459,16,41,1,119,86,34,2,8.30232558139535,7.0,18.0,0.0,12,13,92.3076923076923,0.9230769230769232,1,8.7
1,18,5,8,12,612,302,12,13,0,156,115,5,5,8.139130434782608,7.0,26.0,1.0,2,4,50.0,0.5,1,6.272727272727273
2,7,4,5,8,591,444,23,15,1,67,46,74,1,8.739130434782608,9.0,15.0,0.0,42,27,155.55555555555557,1.5555555555555556,0,8.0
2,5,1,8,10,397,159,23,14,2,39,30,90,2,7.8,7.0,14.0,1.0,1,3,33.33333333333333,0.3333333333333333,0,0.0
1,7,1,14,16,50,400,2,23,1,61,44,76,0,8.318181818181818,5.0,11.0,0.0,29,23,126.08695652173914,1.2608695652173914,0,8.0
2,7,4,0,13,473,214,18,47,1,53,45,75,1,7.066666666666666,5.0,13.0,1.0,41,25,164.0,1.64,0,5.333333333333333
2,15,3,6,13,379,17,18,46,0,122,94,26,5,7.787234042553192,8.0,17.0,0.0,29,22,131.8181818181818,1.318181818181818,0,9.857142857142856
1,19,3,1,13,62,447,16,42,0,201,120,0,4,10.05,8.0,19.0,1.0,6,5,120.0,1.2,0,6.285714285714286
1,9,5,8,16,501,522,23,14,1,77,59,61,3,7.830508474576271,12.0,20.0,0.0,27,22,122.72727272727272,1.2272727272727273,0,9.6
1,2,2,9,18,371,71,16,43,2,13,13,107,1,6.0,10.0,12.0,1.0,0,0,0.0,0.0,1,2.571428571428571
2,17,1,8,13,157,434,18,46,0,140,108,12,5,7.777777777777778,7.0,15.0,0.0,42,31,135.48387096774192,1.3548387096774193,1,8.1
1,8,2,10,13,477,435,26,55,1,41,49,71,2,5.020408163265307,9.0,15.0,0.0,13,13,100.0,1.0,0,6.0
1,1,1,4,16,102,174,2,23,2,2,6,114,0,2.0,2.0,2.0,0.0,1,3,33.33333333333333,0.3333333333333333,0,0.0
1,15,5,13,16,362,168,0,50,0,104,94,26,4,6.638297872340425,12.0,17.0,0.0,38,34,111.76470588235294,1.1176470588235294,1,10.875
1,14,5,12,5,338,302,26,6,1,144,89,31,5,9.707865168539325,18.0,30.0,2.0,13,4,325.0,3.25,0,10.125
1,9,5,12,10,86,346,26,56,1,80,62,58,3,7.741935483870967,4.0,13.0,1.0,26,17,152.94117647058823,1.5294117647058822,1,4.8
1,8,3,6,4,542,371,32,45,1,68,50,70,1,8.16,9.0,17.0,0.0,29,22,131.8181818181818,1.318181818181818,0,3.0
1,17,4,18,6,0,278,7,40,0,125,105,15,5,7.142857142857143,4.0,15.0,2.0,2,1,200.0,2.0,2,9.428571428571429
2,4,5,13,2,146,104,26,56,2,20,28,92,3,4.285714285714286,2.0,7.0,2.0,2,3,66.66666666666666,0.6666666666666666,2,4.875
1,17,3,13,18,571,196,12,13,0,148,105,15,3,8.457142857142857,10.0,29.0,0.0,76,52,146.15384615384613,1.4615384615384617,0,6.6
2,6,6,11,8,331,174,23,14,1,50,45,75,3,6.666666666666667,6.0,15.0,1.0,0,0,0.0,0.0,1,6.5
1,15,6,8,5,39,326,23,15,0,137,98,22,5,8.387755102040817,5.0,20.0,1.0,1,2,50.0,0.5,1,5.333333333333333
2,12,2,16,8,568,241,2,23,1,101,76,44,5,7.973684210526316,5.0,12.0,2.0,1,3,33.33333333333333,0.3333333333333333,0,4.5
1,19,3,18,10,93,192,26,55,0,151,121,-1,7,7.4876033057851235,6.0,9.0,3.0,0,0,0.0,0.0,2,5.368421052631579
2,2,6,9,13,156,481,26,6,2,21,18,102,2,7.0,6.0,18.0,2.0,6,3,200.0,2.0,2,4.909090909090909
2,15,3,8,3,39,8,10,0,0,141,94,26,5,9.0,5.0,18.0,0.0,43,23,186.95652173913044,1.8695652173913044,1,7.199999999999999
2,4,1,18,0,156,128,16,41,2,22,25,95,2,5.279999999999999,10.0,12.0,0.0,1,5,20.0,0.2,2,0.5
1,19,1,12,8,338,165,23,15,0,158,120,0,7,7.9,11.0,19.0,0.0,6,5,120.0,1.2,2,6.923076923076923
2,0,5,8,18,194,71,16,42,2,5,4,116,0,7.5,5.0,5.0,0.0,4,2,200.0,2.0,0,7.5
1,6,2,16,13,454,27,5,35,1,33,37,83,3,5.351351351351351,14.0,17.0,1.0,9,4,225.0,2.25,3,4.421052631578948
1,7,3,8,1,3,163,5,35,1,23,45,75,3,3.066666666666667,1.0,7.0,0.0,5,10,50.0,0.5,1,4.0
1,16,2,12,16,258,350,26,6,0,164,99,21,4,9.93939393939394,11.0,22.0,1.0,9,4,225.0,2.25,1,4.105263157894737
2,4,2,2,8,565,265,10,0,2,29,25,95,1,6.959999999999999,2.0,12.0,1.0,1,7,14.285714285714285,0.1428571428571428,0,5.142857142857142
1,9,4,10,3,282,21,26,55,1,41,59,61,5,4.169491525423728,3.0,6.0,2.0,2,2,100.0,1.0,2,4.8
2,4,1,2,13,372,481,28,10,2,16,24,96,1,4.0,11.0,15.0,0.0,12,15,80.0,0.8,1,2.5
1,7,5,0,13,102,354,8,27,1,45,47,73,2,5.74468085106383,7.0,16.0,0.0,27,23,117.3913043478261,1.173913043478261,0,3.0
1,9,2,10,13,624,348,1,44,1,38,54,66,3,4.222222222222222,2.0,6.0,0.0,9,14,64.28571428571429,0.6428571428571429,0,12.0
2,16,5,16,11,30,71,2,23,0,134,104,16,4,7.730769230769232,7.0,18.0,1.0,2,3,66.66666666666666,0.6666666666666666,0,6.0
2,8,3,12,10,584,403,25,29,1,67,56,64,5,7.178571428571428,14.0,18.0,0.0,27,19,142.10526315789474,1.4210526315789471,1,12.75
2,14,6,16,13,609,185,18,46,1,105,88,32,6,7.159090909090909,6.0,10.0,0.0,4,8,50.0,0.5,0,8.727272727272728
2,12,3,16,10,250,118,26,5,1,101,74,46,1,8.18918918918919,9.0,15.0,0.0,46,37,124.32432432432432,1.2432432432432432,0,9.428571428571429
1,2,3,6,11,431,511,7,40,2,19,14,106,0,8.142857142857142,9.0,19.0,0.0,16,9,177.77777777777777,1.7777777777777777,0,3.0
2,15,5,3,0,490,225,30,30,0,136,97,23,4,8.412371134020617,10.0,21.0,0.0,55,37,148.64864864864865,1.4864864864864864,2,11.647058823529411
1,13,2,13,8,23,81,1,44,1,106,82,38,4,7.75609756097561,3.0,10.0,1.0,28,24,116.66666666666669,1.1666666666666667,0,6.0
1,18,1,6,0,422,94,7,40,0,133,110,10,8,7.254545454545455,2.0,10.0,3.0,0,0,0.0,0.0,1,8.0
1,14,3,0,13,374,369,0,50,1,84,87,33,4,5.793103448275862,12.0,17.0,0.0,12,16,75.0,0.75,1,3.9
2,10,3,1,0,212,422,26,9,1,43,61,59,3,4.229508196721311,5.0,8.0,0.0,13,22,59.09090909090909,0.5909090909090909,0,9.0
1,15,6,0,8,374,258,23,14,0,101,96,24,3,6.3125,11.0,22.0,0.0,20,17,117.64705882352942,1.1764705882352942,0,5.0
2,18,2,0,12,374,63,26,56,0,154,114,6,5,8.105263157894736,6.0,12.0,1.0,0,1,0.0,0.0,1,5.1
2,7,5,0,3,546,344,13,22,1,89,49,71,1,10.89795918367347,9.0,29.0,0.0,4,5,80.0,0.8,1,4.909090909090909
1,13,2,12,18,493,477,16,43,1,141,80,40,1,10.575,11.0,27.0,0.0,20,12,166.66666666666669,1.6666666666666667,1,6.461538461538462
1,11,4,16,9,188,398,26,10,1,93,74,46,4,7.54054054054054,4.0,12.0,0.0,33,30,110.0,1.1,0,8.727272727272728
1,2,2,0,3,352,29,8,27,2,19,13,107,0,8.76923076923077,7.0,15.0,0.0,8,8,100.0,1.0,0,0.0
1,5,5,10,16,568,370,26,5,2,41,38,82,2,6.473684210526316,5.0,17.0,1.0,4,6,66.66666666666666,0.6666666666666666,0,6.0
1,10,4,10,0,64,72,8,27,1,72,64,56,4,6.75,6.0,16.0,0.0,7,9,77.77777777777779,0.7777777777777778,0,6.0
1,4,6,10,13,449,183,18,46,2,38,29,91,1,7.862068965517242,6.0,26.0,0.0,32,20,160.0,1.6,0,7.199999999999999
1,4,1,3,0,441,128,10,0,2,24,26,94,0,5.538461538461539,6.0,15.0,0.0,17,18,94.44444444444444,0.9444444444444444,0,6.0
2,3,7,13,1,196,384,16,42,2,31,24,96,1,7.75,12.0,17.0,1.0,4,6,66.66666666666666,0.6666666666666666,0,10.5
2,15,3,16,18,557,499,3,25,0,135,96,24,3,8.4375,14.0,16.0,0.0,66,44,150.0,1.5,0,15.0
1,1,5,1,10,212,135,6,53,2,8,11,109,0,4.363636363636364,2.0,8.0,0.0,0,5,0.0,0.0,0,1.5
1,10,6,10,0,530,128,0,50,1,91,68,52,2,8.029411764705882,5.0,8.0,0.0,17,16,106.25,1.0625,0,8.823529411764705
2,19,1,13,8,242,106,23,15,0,215,124,-4,8,10.403225806451612,19.0,30.0,1.0,98,59,166.10169491525423,1.6610169491525424,2,8.526315789473685
2,13,5,13,16,367,7,5,35,1,53,90,30,8,3.533333333333333,2.0,6.0,1.0,0,1,0.0,0.0,3,1.875
1,12,4,16,6,250,389,13,22,1,86,75,45,4,6.88,5.0,16.0,0.0,43,34,126.47058823529412,1.2647058823529411,0,4.0
2,17,4,18,16,301,30,2,23,0,159,109,11,6,8.75229357798165,9.0,15.0,1.0,10,7,142.85714285714286,1.4285714285714286,1,10.636363636363637
2,1,5,6,10,340,282,35,11,2,5,10,110,1,3.0,4.0,5.0,1.0,5,5,100.0,1.0,0,6.0
2,11,4,8,10,363,217,9,2,1,81,72,48,1,6.75,6.0,14.0,0.0,11,15,73.33333333333333,0.7333333333333333,0,6.0
2,17,3,13,3,322,261,18,46,0,137,107,13,4,7.682242990654206,10.0,16.0,0.0,7,7,100.0,1.0,1,3.3
1,10,5,10,11,563,280,30,52,1,76,66,54,2,6.909090909090909,6.0,20.0,1.0,32,32,100.0,1.0,1,4.8
1,12,2,18,17,208,247,3,24,1,164,79,41,1,12.455696202531646,18.0,26.0,0.0,21,12,175.0,1.75,0,15.230769230769232
2,9,1,0,10,546,347,26,5,1,80,57,63,2,8.421052631578947,8.0,15.0,0.0,7,6,116.66666666666669,1.1666666666666667,0,0.0
1,7,6,2,5,147,159,10,1,1,66,52,68,2,7.615384615384616,5.0,14.0,0.0,36,33,109.09090909090908,1.0909090909090908,0,7.090909090909091
2,9,3,3,0,246,84,0,50,1,44,55,65,5,4.800000000000001,6.0,10.0,2.0,0,0,0.0,0.0,1,4.5
2,7,4,13,10,242,374,26,55,1,72,46,74,1,9.391304347826086,11.0,18.0,1.0,30,22,136.36363636363637,1.3636363636363635,0,8.0
1,12,4,10,11,613,526,26,9,1,81,76,44,3,6.394736842105264,9.0,14.0,1.0,8,3,266.66666666666663,2.6666666666666665,2,4.571428571428571
2,15,2,8,3,661,320,10,16,0,123,94,26,3,7.851063829787234,11.0,17.0,0.0,24,16,150.0,1.5,1,7.8
1,13,1,14,10,374,278,26,55,1,101,78,42,3,7.769230769230769,4.0,16.0,2.0,2,3,66.66666666666666,0.6666666666666666,0,7.384615384615385
1,16,7,3,6,126,289,10,16,0,143,108,12,5,7.944444444444445,12.0,22.0,0.0,7,12,58.333333333333336,0.5833333333333334,1,9.0
1,16,1,10,1,568,347,26,5,0,125,99,21,3,7.575757575757576,11.0,21.0,0.0,43,33,130.3030303030303,1.303030303030303,2,5.666666666666667
2,15,7,0,10,374,90,29,51,0,110,99,21,3,6.666666666666667,8.0,18.0,0.0,9,15,60.0,0.6,0,6.947368421052632
1,4,4,10,0,569,181,29,51,2,22,27,93,1,4.888888888888889,10.0,15.0,0.0,7,9,77.77777777777779,0.7777777777777778,1,3.2
2,6,1,8,6,501,331,9,2,1,55,37,83,0,8.91891891891892,7.0,14.0,0.0,39,24,162.5,1.625,0,0.0
2,13,2,18,2,156,369,10,0,1,95,82,38,3,6.951219512195122,3.0,6.0,1.0,0,1,0.0,0.0,1,2.142857142857143
2,6,2,16,1,454,347,19,34,1,36,38,82,2,5.684210526315789,3.0,9.0,1.0,0,0,0.0,0.0,1,0.0
1,13,6,2,10,57,491,10,1,1,106,86,34,5,7.395348837209302,7.0,12.0,1.0,2,4,50.0,0.5,0,3.6
1,1,1,0,18,473,257,26,10,2,8,6,114,0,8.0,8.0,8.0,0.0,0,0,0.0,0.0,0,0.0
1,10,2,18,11,132,526,16,42,1,61,63,57,2,5.809523809523809,2.0,10.0,1.0,0,1,0.0,0.0,0,6.0
2,12,4,8,6,194,289,23,14,1,134,80,40,2,10.05,8.0,13.0,0.0,55,39,141.02564102564102,1.4102564102564104,0,12.666666666666666
2,6,6,3,1,147,294,16,42,1,73,42,78,1,10.428571428571429,13.0,29.0,0.0,49,25,196.0,1.96,0,6.0
1,14,2,0,16,157,262,33,21,1,102,87,33,2,7.0344827586206895,9.0,19.0,0.0,24,29,82.75862068965517,0.8275862068965517,0,7.199999999999999
1,14,4,10,3,64,407,10,16,1,148,88,32,3,10.090909090909092,10.0,26.0,0.0,18,13,138.46153846153845,1.3846153846153846,0,9.428571428571429
2,10,5,16,10,501,37,19,34,1,78,70,50,1,6.685714285714286,5.0,10.0,0.0,17,20,85.0,0.85,0,5.52
2,2,1,3,0,282,353,8,27,2,7,12,108,3,3.5,2.0,7.0,3.0,1,2,50.0,0.5,1,5.0
1,15,2,9,12,283,211,24,4,0,146,93,27,5,9.419354838709678,9.0,21.0,1.0,0,0,0.0,0.0,1,8.842105263157896
1,16,2,1,10,477,454,6,53,0,107,101,19,4,6.356435643564357,8.0,13.0,0.0,35,33,106.06060606060606,1.0606060606060606,1,6.631578947368421
2,17,3,0,13,470,16,8,28,0,121,106,14,6,6.849056603773584,8.0,12.0,0.0,6,7,85.71428571428571,0.8571428571428571,1,9.714285714285714
2,8,1,18,5,208,289,1,32,1,51,48,72,6,6.375,4.0,9.0,2.0,18,14,128.57142857142858,1.2857142857142858,2,5.0
1,13,5,6,10,494,10,7,40,1,113,82,38,3,8.26829268292683,7.0,12.0,0.0,7,8,87.5,0.875,1,6.4
2,19,3,5,0,467,489,1,32,0,178,121,-1,5,8.826446280991735,18.0,29.0,1.0,11,14,78.57142857142857,0.7857142857142857,1,13.714285714285714
1,4,6,0,13,188,185,26,56,2,40,29,91,1,8.275862068965518,15.0,19.0,1.0,29,15,193.33333333333331,1.9333333333333331,0,9.88235294117647
1,3,9,10,3,563,344,26,5,2,32,26,94,0,7.384615384615385,8.0,15.0,0.0,9,9,100.0,1.0,0,7.7142857142857135
